W5000,SP500,NASDAQ,DJ
-0.113907363,-0.258480716,0.713753363,-0.132249786
0.580496917,0.50145597,0.688119613,0.328601222
0.996320569,1.061096223,-0.771032362,1.160116142
-0.483038269,-0.489205996,-0.97161773,-0.407153121
-0.58002215,-0.548323335,1.296127639,-0.62114681
0.980145935,0.970999465,-0.186681219,0.815551547
-0.415428809,-0.447850507,-1.48022196,-0.401087747
-0.538588448,-0.414115291,-0.393253018,-0.068051699
-0.29873905,-0.257510497,-1.503445738,-0.42943606
-0.481613912,-0.273073558,-0.103664138,-0.088653783
-0.131375236,-0.166660857,0.870818378,-0.40848206
0.523570364,0.401269178,0.472933036,0.333050352
0.255833536,0.108364149,-0.135388302,-0.202816077
0.096261351,0.002620259,1.369033179,0.035720935
1.038101029,0.957893369,-0.885922645,0.886279286
-0.568868756,-0.595214029,-0.308862733,-0.814875673
0.114673602,0.168685424,1.063977732,0.015388544
0.444362508,0.333056095,-0.36463477,-0.048250541
0.23050262,0.172163988,-1.915545417,0.071281729
-0.832486135,-0.838517465,-0.680332499,-0.625515944
-0.655584092,-0.579600275,-1.566466587,-0.691115679
-1.517652634,-1.474102304,-1.036846169,-1.542587753
-1.448774198,-1.534098326,2.079176466,-1.650052345
1.346530571,1.238258576,-2.320736784,1.096804764
-1.558185741,-1.445379445,0.200397255,-1.348791055
0.422678879,0.560675722,1.717965132,0.806212703
1.25122937,1.168085961,-0.727054381,1.128937246
-0.185220348,-0.127333538,-1.125838518,-0.043891848
-0.986459986,-1.123617395,-1.587932711,-1.066097144
-1.384182514,-1.304220411,-0.425007854,-1.203391087
-0.097396202,-0.132459425,0.403014756,-0.011029198
-0.288819954,-0.239786321,2.976500802,-0.153242866
1.67720103,1.62328833,-0.364128443,1.683461864
-0.024719781,-0.101928073,1.647058554,-0.057263707
1.304531691,1.292087574,0.403686815,1.135798333
0.495378309,0.402762084,-0.320913451,0.502817634
0.02138022,-0.070122184,1.037116172,-0.231443636
0.614085022,0.527813197,2.070709372,0.150788484
0.851647293,0.847857743,1.061347538,0.933228547
0.689166786,0.764274914,-0.928728933,0.834853553
-0.356044354,-0.209681075,-0.470057847,0.117751862
-0.487136292,-0.666759436,0.128682581,-0.861343716
-0.171086747,-0.106147344,0.611895964,-0.364398377
0.41807299,0.514770104,-1.728744378,0.701705699
-1.499027344,-1.385735958,-0.25795774,-1.285188079
-0.209253538,-0.112508372,-1.126403137,-0.032082115
0.009797287,0.059370585,-0.321668349,0.18781825
0.48954722,0.509842276,1.229545116,0.522893184
0.215328432,0.106587749,-2.090567402,-0.135185484
-1.551244805,-1.567932315,0.855510394,-1.18879503
0.577139129,0.529828555,1.850847415,0.026851792
1.446417588,1.399303757,0.825932762,1.385398464
-0.036942456,0.058758273,-0.636237201,0.111206448
-0.365856477,-0.445493745,-0.208389725,-0.268769431
0.176626375,0.226948955,-2.137786624,0.319554597
-1.4653981,-1.38908326,-1.558162578,-1.302180281
-0.919100712,-0.761976588,-1.991852247,-0.68232565
-0.678095149,-0.593377364,0.962465351,-0.455658555
0.911463623,0.91604792,0.604753463,0.861074953
0.225772233,0.184171994,0.347003987,0.031020978
0.224075531,0.176700565,-1.002319046,-0.060596808
-0.766714017,-0.67456597,-1.026022436,-0.678177842
-1.525198566,-1.382050208,-1.14787982,-1.217387546
-1.30418625,-1.059566509,1.843591728,-1.26641888
0.934876192,0.763324012,-0.298682597,0.294360539
0.088282498,0.166915254,0.022847529,0.256072642
-0.073829231,-0.076582248,-1.137265931,-0.343240979
-0.1420893,-0.067513939,-1.460528648,0.021274885
-1.098138002,-1.064327874,1.122291523,-1.063877206
0.756033644,0.679358558,0.018440512,0.6198631
-0.240757397,-0.257778206,-0.083272728,-0.309451263
0.054905931,0.046834752,0.813934779,-0.00070439
0.430828317,0.400412859,0.567918149,0.292398163
0.309576252,0.16902931,2.143804627,-0.083412091
1.660293929,1.59752725,0.583639497,1.585902969
0.256730327,0.169659689,0.421648587,-0.076430568
0.490803936,0.567029808,0.112811124,0.938324165
0.028376013,-0.053524596,0.202639409,-0.164266855
0.124667482,0.046389638,-0.089955405,0.139276472
0.291442279,0.337460642,-1.454482701,0.589478107
-0.900152288,-0.744997044,0.932251451,-0.655561205
0.560251758,0.523416435,2.1004763,0.459031284
1.579381084,1.583827497,0.143911601,1.437077349
0.083053755,0.154210142,-1.640238659,0.398010476
-1.015673105,-0.954478526,0.464105402,-0.616127359
0.372661831,0.453303537,-1.505371185,0.400991175
-1.078153518,-0.988618691,1.291629041,-0.726642075
0.732111075,0.595403345,0.131703171,0.441223472
0.182148008,0.136830929,-0.731312433,-0.008188821
-0.11340647,-0.133297454,0.154140671,-0.01984863
0.221793517,0.262012351,-0.623564608,0.374051902
-0.392235662,-0.416718771,0.996346937,-0.432367995
0.385895175,0.362960778,1.336464789,0.227288804
0.917173742,0.847064715,-0.268050847,0.809599222
-0.262786495,-0.298506378,0.489973859,-0.341818911
-0.311401363,-0.546795321,-0.279337386,-0.6915017
-0.163162681,-0.095247342,0.745302174,-0.142313207
0.28297093,0.251151241,0.629974259,0.542500989
0.481840648,0.407547204,-1.586905185,0.211521928
-1.054388905,-1.04856938,-0.442046262,-0.97566259
-0.251956198,-0.315838298,-2.177870461,-0.497939865
-0.933713429,-0.81817381,0.134876888,-0.619351054
0.180608562,0.189748283,-1.576902517,0.204793609
-0.95726481,-0.827860922,0.567286052,-0.67343489
0.337159779,0.333045602,-0.484646542,0.408736891
0.051968396,0.138292736,-0.271934572,0.244481684
0.052862107,0.070868228,-0.872477938,0.091477961
-0.304108555,-0.329649406,-0.113387287,-0.379246255
-0.270490251,-0.430988513,-1.557517799,-0.448067602
-0.526521019,-0.480055992,0.036103192,-0.230311574
-0.067326243,-0.044499136,1.749104025,-0.451916965
0.811683957,0.703307162,-2.252537582,0.543494365
-1.518686082,-1.343008994,0.780674789,-1.019458996
0.156919683,0.270230956,-2.138572467,0.041798407
-1.030085241,-0.974795171,-0.546080514,-0.880553146
-0.392086156,-0.196289004,1.622421055,-0.003011422
1.064290225,0.98766235,-0.581646557,1.229322921
-0.052372637,0.05387513,1.219488172,0.316104293
0.631435085,0.456316114,0.334357947,0.120219452
0.156141325,0.117158245,0.2503011,0.103310738
0.388360491,0.443772973,-1.741742707,0.388309483
-0.706691012,-0.628200279,-0.234757059,-0.580511399
-0.190116531,-0.096437287,-1.818533588,0.061935868
-1.642812464,-1.645496971,-2.48670595,-1.627549548
-1.590689493,-1.560178429,-0.126705972,-1.493579303
0.057331177,0.117415556,1.901076973,-0.00682629
1.355768801,1.289040635,-1.463636367,1.315954298
-0.33494683,-0.301648155,-1.693435774,-0.063873695
-1.219199834,-1.174383068,0.269538102,-1.252793824
0.105973245,0.147554338,1.447458366,0.109572647
1.387505082,1.356275512,0.693668955,1.306395255
0.280294946,0.21933791,1.992003264,0.183466217
1.322492467,1.236648004,-0.628826094,1.100131858
-0.405518732,-0.360410196,0.991284557,-0.420692959
0.833001961,0.650355328,0.036989491,0.688009638
-0.307547243,-0.243387859,-0.098487598,-0.36753399
0.055783239,0.046535607,1.28895854,0.253623037
0.796717864,0.796860405,-0.420073646,0.819614881
-0.015462429,0.01176444,0.493673967,-0.081846613
0.323467162,0.242220593,-1.384337169,0.212093114
-0.834324195,-0.781183173,0.08762883,-0.713574018
0.516539288,0.462016171,0.667480674,0.506493847
0.261499832,0.151120993,1.236373917,-0.053681036
1.073504015,1.115009169,-1.557358038,1.190898753
-0.430068968,-0.419366727,0.760459939,-0.292742763
0.72898499,0.686377659,-0.427046912,0.801732587
-0.478308729,-0.44959563,1.021972236,-0.284951648
0.312578974,0.188843947,1.310340856,-0.235505966
0.495728184,0.494136491,0.844751902,0.23269404
0.247674474,0.168908447,0.262430296,0.016385631
0.148219797,0.222700445,-0.990585027,0.032957042
-0.65288271,-0.707967559,0.397832446,-0.844793613
0.397914265,0.278982475,0.315140907,0.128248662
0.3558107,0.448481025,-0.105810138,0.389401801
-0.533552333,-0.564257856,0.684732061,-0.776700091
0.685941134,0.630692741,-1.863517279,0.391593189
-1.372479821,-1.403588133,0.038174618,-1.333902714
-0.417264219,-0.468064511,-0.369101114,-0.697637542
0.15425684,0.157766421,-1.048317332,0.083042341
-0.673050452,-0.595403881,0.535694022,-0.585953409
0.626641494,0.590899722,1.279040554,0.885685703
0.462572054,0.426094871,0.153002842,0.582182785
0.070064507,-0.019736429,2.363200748,-0.553707272
1.50516877,1.506653376,0.523803385,1.108682431
0.363747046,0.323823336,0.158653018,0.234110329
-0.084004609,-0.060802328,0.791033354,-0.381088828
0.674278907,0.665049694,-1.148613871,0.609671977
-1.063403967,-1.003220453,-1.476054913,-1.12466887
-0.754543632,-0.755511209,0.456774847,-0.695720476
0.201095386,0.200308988,-0.186303386,0.265876643
-0.21432153,-0.227047194,-0.241308591,-0.047521846
-0.768562207,-0.732728542,-0.915909163,-0.745539574
-0.852176782,-0.934628399,0.444617617,-1.084407197
0.464423394,0.444045243,1.300427368,0.392680894
0.505806798,0.523801721,-0.705808466,0.230672259
-0.912302402,-0.973285392,0.522321701,-0.591320121
0.110109273,0.038968866,1.062638164,-0.108064131
0.390469433,0.256091355,-1.989333482,-0.214350634
-1.001533963,-0.976290886,-0.057453556,-1.100218655
-0.03259835,-0.084910187,0.767667185,-0.080173063
1.372559865,1.476068325,2.113560329,1.410418386
1.288143502,1.279701254,0.291454513,1.141762917
0.091753856,0.181104788,-0.037967667,0.025091757
0.198632273,0.244503231,0.246785094,0.228933692
0.066093049,0.027425013,0.248192911,0.268102816
-0.055330738,0.002653634,0.979672523,-0.185763006
1.184077742,1.113595295,0.958308807,1.004530382
1.48524103,1.602727735,0.753713658,1.737885035
0.358786559,0.386624992,0.015202823,0.703113179
-0.141005482,-0.109821294,0.199873676,0.036286898
0.021435813,-0.069558649,-0.430125066,-0.047551027
0.004479856,-0.1005591,1.304271839,-0.00856929
0.899448001,0.904820866,1.160961381,0.809006624
0.932662985,0.906841411,0.418717997,0.65848678
0.016298731,-0.030405662,-0.741487948,0.106499767
-0.669394203,-0.710401251,1.008074018,-0.595023405
0.573029275,0.552311818,0.21884137,0.588672637
0.097917049,0.136124038,-1.612045707,0.217591881
-1.116310827,-1.122409177,0.70070694,-1.09980157
0.623684303,0.587841085,-0.043650633,0.310412622
0.084798436,-0.025486581,0.872266578,0.030311667
0.488677547,0.408700276,-0.027113742,0.263742776
0.10910343,0.075283055,0.232843359,0.018248748
-0.222379987,-0.345584406,-0.478629163,-0.441278106
-0.356874439,-0.403845149,1.95612418,-0.458096699
1.447908213,1.484051776,0.24942794,1.543451973
-0.121911672,-0.087332583,0.204589111,-0.048169239
0.101688716,0.070543778,0.153051404,0.066958396
-0.095965446,-0.077264829,-1.715502547,-0.427167718
-1.198758381,-1.113506935,0.539997586,-1.014701163
0.483982217,0.486466373,0.1363064,0.512544584
0.466837947,0.542148416,-0.044161727,0.556754047
-0.008563521,-0.104322669,0.955445856,-0.091012348
0.851638681,0.894973041,0.526422065,0.897957741
0.450379847,0.391331274,0.125393607,0.357780456
0.322556968,0.194263479,-0.761254169,0.140397535
-0.291792392,-0.208391353,-0.511522014,0.132634878
-0.581391566,-0.749973275,-0.344823884,-0.521832501
-0.070913305,0.036000285,1.077892813,0.109612089
0.939378656,0.899968576,0.284126711,0.913407807
0.351095957,0.341198334,0.166294203,0.523376978
0.068745745,0.046286731,-0.296650847,0.103774854
-0.456249869,-0.431461716,1.060634543,-0.472059479
0.819506069,0.712853345,-0.008727226,0.724992277
0.001672097,-0.007416594,0.061533659,-0.233815968
0.045804577,0.008240626,-0.133217592,-0.267135445
-0.126598807,-0.13440696,-1.076360046,-0.160216424
-0.997387635,-0.815248923,-2.079412766,-0.498131414
-1.30615067,-1.174849923,-0.791602333,-0.923686625
-0.579793905,-0.362597265,-0.05931255,-0.310430372
0.359075147,0.349970631,-0.066529303,0.236090231
-0.20951159,-0.143213396,0.402805366,-0.178264923
0.406167813,0.341687899,-0.834164189,0.160848167
-0.665766317,-0.611823722,0.618867548,-0.612073828
0.376219801,0.397353192,-1.055475811,0.581469476
-0.720201821,-0.866758064,0.834446355,-1.059961324
0.659974493,0.598654607,0.864584124,0.495352523
0.968418952,0.962830374,-1.552800225,0.668249069
-0.94126491,-0.953544344,-1.345338985,-0.839166028
-0.740953016,-0.781346664,-0.56909826,-0.652028064
-0.543238322,-0.643544606,-1.264928552,-0.752287575
-0.46896758,-0.353402723,0.558501197,-0.234856766
0.327531985,0.39963006,1.28578962,0.892461434
0.610033219,0.483249463,0.051792713,0.353337534
0.054037812,0.040875068,-0.554498381,-0.297529695
-0.284719422,-0.27196286,1.297160376,-0.384788889
0.946215744,0.842466398,0.304518876,0.599892606
0.703874888,0.686725496,0.306967826,0.589302661
0.365448161,0.317300694,-0.843037393,0.424139579
-0.282642885,-0.276952692,1.400500655,-0.03482793
1.136187365,1.098250846,-0.222132224,1.154723723
-0.116494148,-0.108951045,0.223090689,-0.003452799
0.077677842,0.048252511,-1.649136362,0.082741037
-0.967581647,-0.861220965,0.026792347,-0.565906748
0.383776411,0.420260141,1.14099878,0.798557694
0.754568648,0.690171785,0.300512058,0.430714658
0.084304361,0.069667919,0.302004966,-0.045212104
0.273478375,0.329435044,-0.085235984,0.427123259
0.098262705,0.018178363,-1.257738748,-0.022517326
-0.795666244,-0.795495031,-0.132040136,-0.746860456
0.031022207,0.069931819,-1.384243931,0.287472319
-1.501573696,-1.461201729,0.0457951,-1.626663126
0.536832496,0.559168769,1.001735069,0.588115667
0.816220752,0.786285941,0.665519447,0.700198635
0.998091034,0.926374095,-0.66454465,0.85973965
-0.615481739,-0.643488475,0.9473824,-0.697620313
0.571979516,0.564207942,-0.181214184,0.590567755
-0.027167055,-0.027267206,-0.441116593,-0.16662073
0.014506784,0.032224082,0.591426787,0.194594656
0.938870596,0.957834166,0.942128954,0.987626968
0.272661344,0.260681761,-0.800242517,-0.033733427
-0.528994755,-0.481033675,-0.593011383,-0.221881802
-1.037003917,-1.023730937,-0.076194917,-0.985354851
0.067209985,0.185410564,-0.883623706,0.423787166
-0.601953924,-0.762044429,0.461316741,-0.713500334
0.614146139,0.56171987,-0.786099075,0.279440208
-0.687603371,-0.755229034,-0.949465625,-0.551380285
-0.839011903,-0.811465502,0.033232726,-1.048088078
0.215333622,0.179962038,-0.428904716,-0.063219036
-0.091364214,-0.047061593,-0.013946654,0.031238209
-0.419281736,-0.494643783,-0.909222271,-0.606558293
-0.928101865,-1.024848812,0.044225996,-0.902083043
-0.113884444,0.06995871,0.042197485,-0.13848452
0.007613636,-0.094711925,0.073300903,-0.125844021
0.156729343,0.243850571,-0.939902038,0.408820687
-0.863890914,-0.762514166,1.597702064,-0.765392283
1.356680813,1.367858823,-0.32160631,1.291204158
0.028189326,-0.069432687,-0.723891475,-0.353248621
-0.581376944,-0.651794737,0.3148991,-0.951410607
0.242234545,0.272451893,0.413494007,0.16172531
0.401337065,0.447082623,-0.009003466,0.357478493
0.226888471,0.226594501,0.978123395,0.263172119
0.581719601,0.595317541,-0.96761943,0.573404245
-0.877505577,-0.837996086,-0.362272942,-0.80904264
-0.058797995,0.000846593,0.66441438,-0.122238763
0.564287049,0.552984351,-1.559418198,0.566984698
-1.217597993,-1.183135056,-1.410859193,-0.995039747
-1.08148109,-1.0052143,-2.000658191,-1.210496208
-1.630243184,-1.686181567,0.249668416,-1.878063238
0.326728041,0.293629504,1.011118338,-0.161319481
0.765482069,0.591625036,-0.967216052,0.556077925
-1.350083582,-1.334354465,2.510341643,-1.142527959
1.905001181,1.95440289,-1.551923511,2.038925932
-0.743426039,-0.677317723,0.957521796,-0.597656605
0.928793272,0.862498973,-1.203659503,0.830977842
-0.908172989,-0.895487089,0.155007846,-0.895777212
0.296408869,0.40205936,-1.369130631,0.468503697
-1.212460674,-1.144559372,0.913272227,-1.267261745
1.077518386,1.185195194,0.363608431,1.205568797
0.520391463,0.457954841,0.228913641,0.579040867
-0.085711977,-0.085222509,1.497216888,0.05119791
1.262721724,1.239306864,-0.021916244,1.237226675
-0.17633353,-0.257209674,0.282504037,-0.427117246
-0.054079024,-0.10921596,0.624270463,0.048535758
0.657016578,0.637397432,-0.857342332,0.375692563
-1.023600006,-1.076315474,0.446329458,-0.999067126
0.368923992,0.418426763,-0.389792714,0.185993593
-1.047438409,-1.008388829,0.654715001,-1.081235128
-0.507169729,-0.459063402,0.888903695,-0.48559831
1.033393156,1.003569167,0.486173549,1.100126285
0.685351145,0.693316277,1.313590813,0.77331655
1.119650383,0.996888766,0.585777583,1.274953761
0.486028207,0.464522176,0.187821038,0.274267694
-0.118194812,-0.151237657,0.498652043,-0.20300411
0.418039502,0.384367317,0.241363602,0.492011888
0.026913113,0.017588455,-0.559375349,-0.189088115
-0.432930755,-0.340592927,1.024913372,-0.437756048
0.71326203,0.63745436,0.21654373,0.760170173
0.17346733,0.096811892,-0.362456508,0.046963614
-0.469079609,-0.609135541,0.9451284,-0.71461411
0.897944173,0.899841896,0.474955858,0.784022934
0.214752073,0.167874516,-1.264998652,0.034307333
-0.647165853,-0.689080387,0.208816166,-0.880542234
0.159927619,0.12450232,-0.415166711,0.057912846
-0.007340598,-0.020878832,-0.338232695,0.153125791
-0.249986085,-0.216561606,0.80878546,-0.059255925
0.576837168,0.522626002,-0.671997814,0.249381918
-0.207190622,-0.235094146,0.288483148,0.09145566
0.273357355,0.225934158,0.003866602,0.094413226
0.302195531,0.25699365,0.283786713,0.237397792
0.234179012,0.221531812,0.683468597,0.178081447
0.466719223,0.362352209,0.045941148,0.116150293
0.413105179,0.494251229,-0.094776755,0.419023221
-0.072781896,-0.070692875,0.140696807,-0.131498527
-0.19996678,-0.204962804,0.045898975,-0.089019742
0.062132957,0.0222452,-1.026748941,-0.110819547
-1.046609024,-1.08921358,-0.843375279,-1.584945053
-0.73627405,-0.765793986,-0.393806002,-1.193105805
-0.056399697,-0.073879429,1.199988154,-0.068581578
0.980128112,0.909606399,-0.04832342,1.10986571
-0.074738419,-0.143248602,-0.578306688,-0.299806145
-0.620756795,-0.71262189,0.019930341,-0.963810371
0.333432718,0.260712622,1.033828343,0.276697939
0.925657893,0.879381185,-0.487053092,0.661276475
-0.76128771,-0.837529324,0.338295479,-0.979735079
0.262833386,0.24490047,1.777277033,0.30729666
1.204713562,1.161138981,1.061608582,1.415347775
0.705904868,0.623536755,0.360867782,0.673191261
0.207623914,0.226895844,0.044783849,-0.055435088
0.002704223,0.088325502,0.405406275,0.412884854
0.089280235,0.262063429,0.183775808,0.674967681
0.136223919,0.115709631,-0.553742421,0.112272294
-0.524229869,-0.554502146,1.311258815,-0.620670908
0.774186006,0.670891485,0.705682988,0.674505598
0.535692763,0.474732587,-0.456589385,0.399237303
-0.757935942,-0.662813525,0.052313497,-0.57588216
0.625703042,0.539680753,-0.598186982,0.220029742
-0.425808802,-0.377633219,0.425999958,-0.514881364
0.219276622,0.173157401,0.469029173,-0.157818343
0.400316693,0.456249905,0.55739928,0.54032632
0.654123396,0.558757516,-0.620999561,0.641534832
-0.667095552,-0.770010665,0.481712996,-0.605629201
0.15069749,0.094754879,1.031836286,-0.167042457
0.724543818,0.707412195,-0.060428957,0.568737749
-0.018005548,0.073920523,-1.156512358,0.129552296
-0.81921589,-0.74005739,-0.613840064,-0.82121048
-0.866688671,-0.766772768,-0.622713479,-0.491966981
-0.363738773,-0.268620929,0.451761483,-0.200047851
0.575996985,0.672234464,-0.756236291,0.744498205
-0.134620233,-0.182888964,0.772792811,-0.200470787
0.715754263,0.70370871,-0.814974094,0.859767612
-0.559843246,-0.601249684,0.469017544,-0.804093367
0.293855077,0.282437918,-1.39311284,0.320890291
-1.176604944,-1.184584272,0.377842732,-1.143675906
0.024354403,0.073783196,-0.423710642,0.353776641
-0.144320543,-0.100030345,-0.024346621,0.039989311
0.086963044,0.056586832,0.27355832,0.04073096
0.205413176,0.16547615,-0.194453465,0.100903406
-0.289080787,-0.341081788,-0.390984427,-0.477111046
-0.527661685,-0.657560998,0.256140952,-0.808520018
0.234850927,0.231215885,-0.639229088,0.15091813
-0.680920797,-0.603106701,0.792786452,-0.511706841
0.626951422,0.594033302,-0.369779749,0.630480786
-0.276833515,-0.319743817,1.043016567,-0.481226382
1.123916695,0.981586807,-0.194884236,0.658359968
0.144414648,0.103197493,-0.318491655,-0.209825383
-0.354076136,-0.292669939,1.197341095,-0.117281307
1.243718436,1.253988636,0.238309911,1.348811913
0.281692039,0.240510289,-0.276621523,0.417100376
-0.383237264,-0.380060667,0.436712091,-0.353942986
0.757838341,0.79332442,0.335908024,0.776802786
-0.027568773,-0.074132572,-0.508890589,0.041008357
-0.768690446,-0.757358703,-1.037712849,-0.803561403
-0.390079528,-0.328674697,-0.148062642,-0.49701318
0.015006137,0.046437927,0.659470636,0.131256934
0.744536234,0.825753788,-0.700948845,0.784789806
-0.52858325,-0.55813797,-0.651455915,-0.795397685
-0.778507751,-0.789447738,-1.165193682,-0.723511473
-1.017229651,-0.916298144,0.196328624,-0.992263487
0.291364024,0.364563547,0.286686322,0.423268235
0.150725757,0.055146077,0.218012025,-0.023606588
0.15288727,0.027972949,-0.237854889,0.230453503
-0.023227101,0.002467826,-0.04820621,0.120383711
0.033356381,0.101128454,1.213184014,0.161305
0.918556648,0.882778572,0.487781983,0.758022204
0.221528982,0.092001195,0.173665974,0.150747041
-0.015225614,-0.171858434,-0.748352073,-0.31481941
-1.009968652,-1.001986942,-1.713231199,-0.899770999
-1.669365724,-1.49990783,-0.904689603,-1.192298527
-0.54041946,-0.410406459,0.30040052,-0.293723027
0.417145066,0.369441525,-0.548298797,0.050633134
-0.73914279,-0.719195121,-0.861355902,-0.521649592
-0.315505653,-0.207402486,-1.152612698,0.140640753
-0.783678701,-0.608666246,0.477393316,-0.354273534
-0.104113606,-0.071352126,0.856512331,-0.003132111
0.947353233,0.823391199,0.264562574,0.690114342
0.305621722,0.2970545,-0.693117672,0.588891495
-1.060364712,-1.010041354,1.699484389,-0.609112566
1.465628983,1.484504283,-1.112204476,1.245173554
-1.485572255,-1.513367497,0.679468294,-1.285627966
0.348943972,0.151862894,1.601734084,-0.64284932
1.698965026,1.663783614,-0.30199205,1.648369233
-0.24715587,-0.237069796,-0.446609603,-0.068680296
-0.468476507,-0.432175955,-1.740736485,-0.317427647
-1.240519388,-1.053049878,1.255285894,-1.118168553
1.612928655,1.641387789,1.445094005,1.675242447
0.916780654,0.715054888,-0.295204909,0.357917058
-0.301940053,-0.352731124,1.42122833,-0.319473151
1.131289897,0.992761057,0.739224605,0.631817998
0.420720067,0.425515079,0.425439188,0.474963885
-0.008692301,0.016392905,0.405275104,0.077612355
0.245471657,0.218588269,-0.283658136,0.525360173
-0.384651323,-0.345703629,0.172037909,-0.440312271
0.190502502,0.168905109,0.954612063,0.061557638
0.776621128,0.841084902,0.263232822,0.886332869
0.311334979,0.304987096,-0.069037251,0.430833438
-0.086709345,-0.077780662,-0.647723503,0.104100376
-0.456115229,-0.385744986,0.054404105,-0.100357245
0.136694953,0.178845842,1.475849027,-0.109357163
1.064898111,0.936947287,0.297243857,0.424960139
0.430631904,0.439169416,0.653430361,0.42919939
0.59450854,0.525745083,0.529006424,0.499847937
0.52638229,0.507139175,0.284477564,0.471609613
0.326441256,0.346678412,0.133982187,0.409960037
0.194029069,0.208377807,-1.050120925,0.142165953
-1.009628631,-0.854418412,-0.297848201,-0.374845666
0.037449125,0.001590495,0.004926627,-0.023509014
-0.4479171,-0.638225353,1.526699712,-0.758645532
1.296947185,1.208375382,0.27309544,0.982583081
0.046830437,0.03241427,-0.69432922,-0.321798087
-0.289150884,-0.236628434,0.138102005,-0.391479702
0.117911944,0.127484883,-0.387788917,0.201458034
-0.498710652,-0.5029641,-0.246750687,-0.424132884
-0.013513245,-0.120961339,0.456121896,-0.517388916
0.285694181,0.280692453,0.186821609,0.217891113
0.104104285,0.084133666,0.178967999,-0.10034183
0.442381233,0.553829555,-0.106458413,0.5182609
0.385631948,0.418082863,-0.086663931,0.55087776
-0.230523726,-0.14152726,-0.361170406,-0.01690774
-0.288667146,-0.285234961,-1.329116236,-0.055889392
-0.714918588,-0.585620768,-0.014397682,-0.359799431
0.021305875,-0.023813871,0.414901091,-0.286294304
0.346853219,0.251347058,0.662329498,0.260452436
0.457847561,0.421193,0.130340706,0.512909692
0.088986525,0.042573657,-1.006641196,-0.056676456
-1.002808564,-0.959931338,0.092014289,-0.974106822
0.197714542,0.129637233,-0.484811275,0.171409834
-0.279554057,-0.298496992,-0.58054003,-0.1060188
-0.469800942,-0.489869962,1.727149333,-0.626167036
1.596353237,1.629695715,0.875049957,1.204842232
0.460261491,0.366603354,0.59070768,0.301368628
0.053212104,0.001570512,1.254792797,0.01838041
0.971786,0.935554103,0.565275027,0.706549113
0.458666154,0.364963909,0.070273617,0.47871829
0.081758168,-0.035661127,0.474668108,-0.002905989
0.293823337,0.347541054,-0.631234548,0.288914017
-0.631478426,-0.629400893,0.01510662,-0.736899971
0.118247139,0.120450577,-0.621250426,-0.022716667
-0.369521767,-0.364126228,-1.006046898,-0.581530258
-0.358582341,-0.390494315,0.967823421,-0.381221159
0.68130177,0.55482649,-2.37882988,0.237859069
-1.771995795,-1.849628427,0.034251374,-1.980007232
0.229952887,0.184531852,0.743514321,0.200223328
0.417329559,0.240251748,-0.203274557,0.219148828
-0.235268879,-0.172227224,0.9837985,-0.02315381
0.791036127,0.72089845,0.925619669,0.926899398
0.708051142,0.77340027,0.110604846,0.900143668
0.126179182,0.115223531,-0.041625114,-0.066858869
-0.215852322,-0.399177228,0.205355784,-0.322172155
0.114164661,0.185753251,-1.262611691,0.816639359
-0.909269662,-0.910200934,-0.83580474,-0.935256999
-0.499700157,-0.537306953,-0.167205627,-0.539233298
0.152503617,0.078290271,-0.614599515,0.043071728
-0.94040133,-0.812767392,0.976084559,-0.450250737
0.736567254,0.862556579,-0.491284139,1.007580587
-0.198909321,-0.148650706,0.266061803,0.227486384
0.171705252,0.254469151,-0.980528505,0.327487175
-0.458327423,-0.326501861,0.993348876,-0.245101645
0.955532505,0.998278848,0.628389676,1.241490332
0.391049205,0.349829942,0.796318411,0.27690063
0.77862009,0.730140475,-0.536161512,0.556457467
-0.123919291,-0.166109127,-0.853630451,-0.048210111
-0.318139379,-0.327592336,0.889113736,-0.417050799
0.732120062,0.748537874,-0.168767533,0.61343338
-0.307644569,-0.378227589,0.338125218,-0.611987919
0.191089732,0.127268935,0.876759451,-0.066603199
0.368586892,0.363066722,-1.124109323,0.322211169
-1.059620835,-1.045535744,1.446926156,-0.942836087
0.913946671,0.822742695,-0.152623928,0.54538316
-0.130042528,-0.16276676,-0.368900934,-0.25381552
-0.154703239,-0.148270656,-0.722223061,-0.035560233
-0.72784548,-0.699284468,-0.775076831,-0.573245283
-0.410823156,-0.186364153,-0.040565805,0.201465203
0.143326674,0.202791386,-0.785449825,0.227867924
-0.461699373,-0.489278429,0.546129698,-0.304486263
0.718953579,0.732242553,0.220354378,0.943920959
0.214790383,0.198775453,1.265431872,-0.002889083
1.024022383,1.034247543,0.691882076,0.677725904
0.493120642,0.426072554,-0.532594398,0.522604942
0.146777887,0.177123515,0.300475255,0.387036771
0.183283937,0.146981172,0.330261154,0.234413003
-0.140647481,-0.166135251,-0.862788914,-0.045401784
-0.679469367,-0.603311966,0.396730974,-0.347046106
0.634015219,0.600246973,-0.139024678,0.726827688
-0.139460683,-0.258563621,0.549322101,-0.417395544
0.221750272,0.098286898,0.119263691,0.085852674
-0.080461888,-0.10366475,-0.481382043,-0.265068011
-0.544071191,-0.645131205,1.435538542,-0.853131646
0.880332202,0.744190914,0.129953423,0.546799251
-0.165898488,-0.202832034,-0.044011358,-0.581230623
-0.245097043,-0.417714127,-0.130438613,-0.371788055
